type,aid,timestamp,status,distance_m,azimuth_deg,elevation_deg,los
anchor,3,16.615,0,3.494,,,
ios,3,16.62,,3.4913830757141113,-37,103,1
anchor,0,16.736,0,4.146,,,
ios,0,16.745,,4.154317378997803,0,141,0
anchor,1,16.756,2,0.0,,,
anchor,2,16.756,0,3.203,,,
ios,2,16.785,,3.195685386657715,0,141,0
anchor,3,16.813,0,3.456,,,
ios,3,16.897,,3.4563071727752686,-42,105,1
anchor,0,16.897,0,4.146,,,
anchor,2,16.927,2,0.0,,,
ios,0,16.937,,4.1484761238098145,0,141,0
anchor,1,16.944,0,4.601,,,
anchor,3,17.011,0,3.494,,,
anchor,0,17.06,0,4.174,,,
anchor,1,17.117,2,0.0,,,
anchor,2,17.117,3,0.0,,,
anchor,3,17.209,0,3.503,,,
anchor,0,17.213,2,0.0,,,
ios,1,17.268,,4.596717834472656,73,83,1
ios,3,17.268,,3.490783452987671,-40,103,1
ios,0,17.268,,4.161529064178467,0,141,0
ios,2,17.268,,3.180178165435791,0,141,0
ios,3,17.268,,3.4994773864746094,-41,103,1
anchor,2,17.287,2,0.0,,,
anchor,1,17.304,0,4.587,,,
ios,1,17.346,,4.581428527832031,74,83,1
anchor,0,17.384,0,4.16,,,
anchor,3,17.407,0,3.47,,,
ios,0,17.427,,4.157098293304443,0,141,0
ios,3,17.427,,3.4673995971679688,-42,104,1
anchor,1,17.476,2,0.0,,,
anchor,2,17.476,3,0.0,,,
ios,2,17.507,,3.168273448944092,0,141,0
anchor,0,17.547,0,4.15,,,
ios,0,17.59,,4.15203857421875,0,141,0
anchor,3,17.606,0,3.475,,,
anchor,2,17.647,2,0.0,,,
anchor,1,17.665,0,4.577,,,
anchor,0,17.708,0,4.155,,,
anchor,3,17.803,0,3.466,,,
anchor,1,17.835,2,0.0,,,
anchor,2,17.835,3,0.0,,,
anchor,0,17.869,0,4.155,,,
anchor,3,18.001,7,0.0,,,
anchor,2,18.007,2,0.0,,,
ios,3,18.023,,3.4715967178344727,-40,104,1
ios,1,18.024,,4.575732231140137,70,76,1
ios,0,18.024,,4.1524658203125,0,141,0
ios,3,18.024,,3.463202476501465,-41,105,1
ios,2,18.024,,3.1612532138824463,0,141,0
ios,0,18.024,,4.151882648468018,0,141,0
ios,3,18.025,,3.4702913761138916,-41,105,0
anchor,1,18.026,0,4.596,,,
anchor,0,18.026,2,0.0,,,
ios,1,18.078,,4.591920852661133,66,71,1
anchor,2,18.186,5,0.0,,,
anchor,3,18.19,2,0.0,,,
anchor,0,18.195,0,4.16,,,
anchor,1,18.195,2,0.0,,,
ios,0,18.212,,4.154234409332275,0,141,0
anchor,0,18.357,0,4.179,,,
ios,0,18.365,,4.167549133300781,0,141,0
anchor,1,18.374,2,0.0,,,
anchor,2,18.375,3,0.0,,,
anchor,3,18.396,0,3.475,,,
ios,2,18.404,,3.1929097175598145,0,141,0
ios,3,18.404,,3.473098039627075,-41,105,0
anchor,0,18.518,0,4.165,,,
ios,0,18.522,,4.162802219390869,0,141,0
anchor,2,18.547,2,0.0,,,
anchor,1,18.564,0,4.591,,,
ios,1,18.571,,4.588623523712158,59,62,1
anchor,3,18.594,0,3.48,,,
ios,3,18.605,,3.477489948272705,-41,105,0
anchor,0,18.68,0,4.15,,,
ios,0,18.686,,4.153015613555908,0,141,0
anchor,2,18.736,3,0.0,,,
anchor,1,18.736,2,0.0,,,
ios,2,18.75,,3.176783561706543,0,141,0
anchor,3,18.793,0,3.499,,,
ios,3,18.812,,3.488956928253174,-41,105,0
anchor,0,18.842,0,4.169,,,
ios,0,18.847,,4.162317752838135,0,141,0
anchor,2,18.907,2,0.0,,,
anchor,1,18.924,0,4.591,,,
ios,1,18.932,,4.587724208831787,58,59,1
anchor,3,18.991,0,3.475,,,
anchor,0,18.995,2,0.0,,,
ios,3,18.999,,3.480147361755371,-41,105,0
anchor,1,19.096,2,0.0,,,
anchor,2,19.096,3,0.0,,,
ios,2,19.113,,3.197338104248047,0,141,0
anchor,0,19.166,0,4.155,,,
ios,0,19.17,,4.156227111816406,0,141,0
anchor,3,19.189,0,3.48,,,
anchor,2,19.267,2,0.0,,,
anchor,1,19.284,0,4.591,,,
anchor,0,19.328,0,4.15,,,
anchor,3,19.387,0,3.489,,,
ios,3,19.418,,3.479848861694336,-41,105,0
ios,1,19.418,,4.587424278259277,59,61,1
ios,0,19.418,,4.151340007781982,0,141,0
ios,3,19.418,,3.4850406646728516,-41,105,0
anchor,1,19.456,2,0.0,,,
anchor,2,19.457,0,3.226,,,
anchor,0,19.49,0,4.155,,,
ios,2,19.525,,3.218435049057007,0,141,0
ios,0,19.525,,4.150709629058838,0,141,0
anchor,3,19.585,0,3.503,,,
ios,3,19.589,,3.4948770999908447,-41,105,0
anchor,2,19.627,2,0.0,,,
anchor,0,19.644,2,0.0,,,
anchor,1,19.644,0,4.61,,,
ios,1,19.649,,4.6066107749938965,67,62,1
anchor,3,19.783,0,3.499,,,
ios,3,19.788,,3.4971020221710205,-41,105,0
anchor,2,19.806,2,0.0,,,
anchor,0,19.813,0,4.141,,,
anchor,1,19.814,2,0.0,,,
ios,0,19.82,,4.141075134277344,0,141,0
anchor,3,19.972,2,0.0,,,
anchor,0,19.976,0,4.132,,,
ios,0,19.98,,4.13210391998291,0,141,0
anchor,1,19.996,2,0.0,,,
anchor,2,19.996,0,3.217,,,
ios,2,20.037,,3.214925527572632,0,141,0
anchor,0,20.138,0,4.15,,,
ios,0,20.148,,4.1406450271606445,0,141,0
anchor,2,20.167,5,0.0,,,
anchor,1,20.175,2,0.0,,,
anchor,3,20.179,0,3.517,,,
ios,3,20.197,,3.50957989692688,-41,105,0
anchor,0,20.301,0,4.118,,,
