type,aid,timestamp,status,distance_m,azimuth_deg,elevation_deg,los
anchor,3,13.842,3,0.0,,,
anchor,1,13.913,0,4.479,,,
ios,1,13.92,,4.473503112792969,-72,134,1
anchor,0,13.972,0,2.199,,,
anchor,2,13.973,2,0.0,,,
ios,0,13.987,,2.2939345836639404,0,141,0
anchor,3,14.013,3,0.0,,,
anchor,1,14.093,0,4.455,,,
ios,1,14.104,,4.4501190185546875,-73,132,1
anchor,3,14.166,2,0.0,,,
anchor,0,14.169,2,0.0,,,
anchor,2,14.17,2,0.0,,,
anchor,1,14.273,0,4.469,,,
ios,1,14.281,,4.465408802032471,-70,129,1
anchor,3,14.338,2,0.0,,,
ios,3,14.355,,5.539798736572266,-81,124,0
anchor,0,14.368,0,2.082,,,
anchor,2,14.369,2,0.0,,,
ios,0,14.374,,2.1313531398773193,0,141,0
anchor,1,14.453,0,4.441,,,
ios,1,14.46,,4.436028957366943,-71,127,1
anchor,3,14.49,2,0.0,,,
anchor,0,14.566,2,0.0,,,
anchor,2,14.567,2,0.0,,,
anchor,1,14.633,0,4.423,,,
ios,1,14.639,,4.419840335845947,-71,128,1
anchor,3,14.652,2,0.0,,,
anchor,0,14.763,0,2.218,,,
anchor,2,14.766,2,0.0,,,
ios,0,14.771,,2.198601484298706,0,141,0
anchor,1,14.813,2,0.0,,,
anchor,3,14.815,2,0.0,,,
anchor,0,14.962,2,0.0,,,
anchor,2,14.963,2,0.0,,,
anchor,1,14.985,2,0.0,,,
anchor,3,14.986,2,0.0,,,
ios,3,14.999,,5.598618030548096,-81,124,0
anchor,3,15.147,2,0.0,,,
anchor,0,15.16,0,2.152,,,
anchor,2,15.161,5,0.0,,,
anchor,1,15.163,2,0.0,,,
ios,0,15.164,,2.1626956462860107,0,141,0
anchor,3,15.31,2,0.0,,,
ios,3,15.317,,5.5677595138549805,-81,124,0
anchor,0,15.349,2,0.0,,,
anchor,1,15.353,0,4.441,,,
anchor,2,15.359,2,0.0,,,
ios,1,15.369,,4.436974048614502,-71,128,0
anchor,3,15.462,5,0.0,,,
anchor,1,15.533,0,4.46,,,
ios,1,15.543,,4.458813190460205,-67,139,1
anchor,0,15.556,0,2.143,,,
anchor,2,15.557,2,0.0,,,
ios,0,15.577,,2.1482696533203125,0,141,0
anchor,3,15.634,2,0.0,,,
ios,3,15.657,,5.575455665588379,-81,124,0
anchor,1,15.713,0,4.432,,,
ios,1,15.747,,4.427035331726074,-67,138,1
anchor,0,15.754,2,0.0,,,
anchor,2,15.754,2,0.0,,,
anchor,3,15.787,2,0.0,,,
anchor,1,15.893,0,4.441,,,
ios,1,15.909,,4.439626693725586,-66,136,1
anchor,3,15.948,2,0.0,,,
anchor,0,15.952,0,2.11,,,
anchor,2,15.953,2,0.0,,,
ios,0,15.957,,2.1176071166992188,0,141,0
anchor,1,16.073,0,4.451,,,
ios,1,16.085,,4.448920249938965,-65,135,1
anchor,3,16.11,2,0.0,,,
anchor,0,16.15,2,0.0,,,
anchor,2,16.151,2,0.0,,,
anchor,1,16.253,0,4.437,,,
ios,1,16.268,,4.435429573059082,-65,136,1
anchor,3,16.272,2,0.0,,,
anchor,0,16.348,0,2.129,,,
anchor,2,16.35,2,0.0,,,
ios,0,16.352,,2.1277830600738525,0,141,0
anchor,1,16.432,2,0.0,,,
anchor,3,16.433,2,0.0,,,
anchor,0,16.546,2,0.0,,,
anchor,2,16.548,2,0.0,,,
anchor,1,16.605,2,0.0,,,
