type,aid,timestamp,status,distance_m,azimuth_deg,elevation_deg,los
anchor,3,14.863,3,0.0,,,
anchor,1,14.864,2,0.0,,,
anchor,2,14.985,2,0.0,,,
anchor,0,14.99,0,3.602,,,
anchor,3,15.06,2,0.0,,,
anchor,1,15.07,0,5.056,,,
anchor,2,15.156,2,0.0,,,
anchor,0,15.161,2,0.0,,,
anchor,3,15.259,2,0.0,,,
anchor,1,15.26,2,0.0,,,
anchor,2,15.319,2,0.0,,,
anchor,0,15.35,0,3.287,,,
anchor,3,15.447,2,0.0,,,
anchor,1,15.467,0,4.901,,,
anchor,2,15.471,2,0.0,,,
anchor,0,15.53,0,3.133,,,
anchor,2,15.633,2,0.0,,,
anchor,3,15.645,2,0.0,,,
anchor,1,15.665,0,4.826,,,
anchor,0,15.71,0,3.02,,,
anchor,2,15.794,2,0.0,,,
anchor,3,15.843,2,0.0,,,
anchor,1,15.863,0,4.727,,,
anchor,0,15.889,0,2.893,,,
anchor,2,15.957,2,0.0,,,
anchor,3,16.041,2,0.0,,,
anchor,0,16.061,5,0.0,,,
anchor,1,16.061,0,4.657,,,
anchor,2,16.119,2,0.0,,,
anchor,0,16.24,2,0.0,,,
anchor,3,16.247,2,0.0,,,
anchor,1,16.249,2,0.0,,,
anchor,2,16.281,2,0.0,,,
anchor,0,16.43,0,2.476,,,
anchor,3,16.436,5,0.0,,,
anchor,2,16.443,2,0.0,,,
anchor,1,16.456,0,4.554,,,
anchor,0,16.601,2,0.0,,,
anchor,2,16.604,2,0.0,,,
anchor,3,16.645,0,5.342,,,
anchor,1,16.646,2,0.0,,,
ios,1,16.681,,5.236175060272217,-50,133,1
ios,0,16.681,,3.8105831146240234,27,141,0
ios,2,16.681,,3.1019303798675537,0,141,0
ios,3,16.681,,4.273537635803223,0,141,0
ios,0,16.681,,3.6747677326202393,27,141,0
ios,1,16.682,,5.052701950073242,-69,137,1
ios,2,16.682,,3.2726070880889893,0,141,0
ios,3,16.684,,4.562860488891602,0,141,0
ios,2,16.684,,3.378736734390259,0,141,0
anchor,2,16.767,2,0.0,,,
anchor,0,16.79,0,2.293,,,
ios,1,16.813,,4.895310878753662,-75,139,1
anchor,3,16.842,2,0.0,,,
anchor,1,16.853,0,4.319,,,
ios,0,16.888,,3.2409322261810303,27,141,0
ios,1,16.888,,4.820662498474121,-71,141,1
ios,0,16.889,,3.094209909439087,27,141,0
ios,1,16.889,,4.72562837600708,-75,137,1
ios,0,16.889,,2.9652938842773438,27,141,0
ios,1,16.89,,4.653378486633301,-79,135,1
ios,3,16.89,,5.100127696990967,0,141,0
ios,1,16.89,,4.551149368286133,-71,124,1
ios,3,16.89,,5.281540393829346,0,141,0
ios,0,16.896,,2.3835599422454834,27,141,0
anchor,2,16.937,3,0.0,,,
anchor,0,16.97,0,2.354,,,
ios,1,16.98,,4.3143134117126465,-35,117,1
anchor,3,17.04,0,5.332,,,
anchor,1,17.042,2,0.0,,,
ios,2,17.05,,3.378736734390259,0,141,0
ios,0,17.05,,2.3630776405334473,27,141,0
ios,3,17.05,,5.318363189697266,0,141,0
anchor,2,17.1,3,0.0,,,
anchor,0,17.15,0,2.49,,,
ios,2,17.159,,4.435321807861328,0,141,0
ios,0,17.212,,2.443598747253418,27,141,0
anchor,3,17.237,2,0.0,,,
anchor,1,17.248,0,4.193,,,
anchor,2,17.253,2,0.0,,,
ios,1,17.263,,4.1913981437683105,27,126,1
anchor,0,17.33,0,2.551,,,
ios,0,17.344,,2.5123283863067627,27,141,0
anchor,2,17.424,3,0.0,,,
anchor,3,17.427,2,0.0,,,
ios,2,17.433,,4.457114219665527,0,141,0
anchor,1,17.447,0,4.132,,,
ios,1,17.465,,4.129341125488281,44,132,1
anchor,0,17.51,0,2.542,,,
ios,0,17.539,,2.5316076278686523,27,141,0
anchor,2,17.586,3,0.0,,,
ios,2,17.595,,4.540194988250732,0,141,0
anchor,3,17.635,0,6.308,,,
anchor,1,17.636,2,0.0,,,
ios,3,17.665,,6.124065399169922,0,141,0
anchor,0,17.691,0,2.621,,,
ios,0,17.702,,2.587172269821167,27,141,0
anchor,2,17.748,3,0.0,,,
ios,2,17.753,,4.5748291015625,0,141,0
anchor,3,17.832,2,0.0,,,
anchor,1,17.85,0,3.869,,,
ios,1,17.85,,3.9398090839385986,44,132,0
anchor,0,17.869,0,2.701,,,
ios,0,17.877,,2.660269260406494,27,141,0
anchor,2,17.91,3,0.0,,,
ios,2,17.956,,4.552694320678711,0,141,0
anchor,3,18.031,0,5.905,,,
anchor,1,18.032,2,0.0,,,
anchor,0,18.05,0,2.776,,,
ios,3,18.054,,5.952365875244141,0,141,0
anchor,2,18.072,3,0.0,,,
ios,0,18.16,,2.732443332672119,27,141,0
ios,2,18.16,,4.695462226867676,0,141,0
anchor,3,18.22,5,0.0,,,
anchor,0,18.221,2,0.0,,,
anchor,2,18.224,2,0.0,,,
anchor,1,18.239,0,3.616,,,
ios,1,18.257,,3.6893551349639893,44,132,0
anchor,2,18.396,3,0.0,,,
anchor,0,18.4,2,0.0,,,
anchor,3,18.426,0,4.704,,,
anchor,1,18.427,2,0.0,,,
ios,2,18.445,,4.745198726654053,0,141,0
ios,3,18.52,,5.952365875244141,0,141,0
anchor,2,18.558,2,0.0,,,
anchor,0,18.59,0,3.025,,,
ios,2,18.61,,4.816890239715576,0,141,0
ios,0,18.61,,2.9648852348327637,27,141,0
anchor,3,18.624,2,0.0,,,
anchor,1,18.635,0,3.316,,,
ios,1,18.68,,3.314805269241333,38,136,1
anchor,2,18.72,0,4.981,,,
ios,2,18.727,,4.916801452636719,0,141,0
anchor,0,18.77,0,3.062,,,
ios,0,18.778,,3.0294487476348877,27,141,0
anchor,3,18.822,0,4.235,,,
anchor,1,18.824,2,0.0,,,
ios,3,18.841,,4.23306941986084,0,141,0
anchor,2,18.882,3,0.0,,,
ios,2,18.894,,4.978986740112305,0,141,0
anchor,0,18.949,3,0.0,,,
ios,0,18.977,,3.1496589183807373,27,141,0
anchor,3,19.02,2,0.0,,,
anchor,1,19.03,0,3.086,,,
anchor,2,19.035,2,0.0,,,
ios,1,19.047,,3.083665132522583,43,138,1
anchor,0,19.13,0,3.841,,,
anchor,2,19.206,0,5.145,,,
anchor,3,19.21,2,0.0,,,
ios,2,19.212,,5.095788955688477,0,141,0
anchor,1,19.229,0,2.997,,,
ios,1,19.248,,2.9940273761749268,63,134,1
anchor,0,19.31,0,3.414,,,
ios,0,19.314,,3.3460843563079834,27,141,0
anchor,2,19.367,0,5.201,,,
ios,2,19.374,,5.159784317016602,0,141,0
anchor,3,19.416,0,3.953,,,
anchor,1,19.418,2,0.0,,,
ios,3,19.445,,4.000843524932861,0,141,0
anchor,0,19.49,0,5.14,,,
anchor,2,19.53,3,0.0,,,
ios,2,19.577,,5.148929595947266,0,141,0
anchor,3,19.614,2,0.0,,,
anchor,1,19.626,0,2.893,,,
ios,1,19.665,,2.9308905601501465,63,134,0
anchor,0,19.67,0,7.124,,,
anchor,2,19.692,0,5.229,,,
ios,2,19.74,,5.196551322937012,0,141,0
anchor,3,19.813,0,3.747,,,
anchor,1,19.814,2,0.0,,,
anchor,2,19.845,2,0.0,,,
anchor,0,19.85,0,7.284,,,
anchor,3,20.0,5,0.0,,,
anchor,1,20.011,2,0.0,,,
anchor,2,20.016,0,5.168,,,
anchor,0,20.021,2,0.0,,,
ios,3,20.134,,3.8047358989715576,0,141,0
ios,2,20.134,,5.1724395751953125,0,141,0
anchor,2,20.178,0,5.089,,,
ios,2,20.194,,5.116413593292236,0,141,0
anchor,0,20.201,2,0.0,,,
anchor,3,20.208,0,3.466,,,
anchor,1,20.209,2,0.0,,,
ios,3,20.227,,3.544623374938965,0,141,0
anchor,2,20.34,0,5.004,,,
ios,2,20.349,,5.045055866241455,0,141,0
anchor,0,20.39,0,3.935,,,
anchor,3,20.406,2,0.0,,,
anchor,1,20.417,0,3.147,,,
ios,0,20.422,,3.862550735473633,27,141,0
ios,1,20.472,,3.112678050994873,63,134,0
anchor,2,20.502,0,4.92,,,
ios,2,20.506,,4.963678359985352,0,141,0
anchor,0,20.57,0,3.921,,,
anchor,3,20.605,0,3.386,,,
anchor,1,20.606,2,0.0,,,
ios,0,20.608,,3.9007537364959717,27,141,0
ios,3,20.633,,3.422391176223755,0,141,0
anchor,2,20.664,0,4.793,,,
ios,2,20.715,,4.855830192565918,0,141,0
anchor,0,20.75,3,0.0,,,
ios,0,20.769,,3.9454920291900635,27,141,0
anchor,3,20.802,2,0.0,,,
anchor,1,20.813,0,3.517,,,
anchor,2,20.817,2,0.0,,,
ios,1,20.819,,3.420895576477051,63,134,0
anchor,0,20.93,0,4.014,,,
ios,0,20.935,,3.986701011657715,27,141,0
anchor,2,20.988,0,4.488,,,
anchor,3,20.99,2,0.0,,,
ios,2,21.009,,4.586438179016113,0,141,0
anchor,1,21.011,0,4.676,,,
ios,1,21.04,,3.420895576477051,63,134,0
anchor,0,21.11,3,0.0,,,
ios,0,21.125,,4.000053882598877,27,141,0
anchor,2,21.15,0,4.394,,,
ios,2,21.171,,4.461463451385498,0,141,0
anchor,3,21.199,0,3.362,,,
anchor,1,21.2,2,0.0,,,
ios,3,21.219,,3.3724329471588135,0,141,0
anchor,0,21.29,0,4.052,,,
ios,0,21.3,,4.0309014320373535,27,141,0
anchor,2,21.312,0,4.296,,,
ios,2,21.376,,4.35684061050415,0,141,0
anchor,3,21.396,2,0.0,,,
anchor,1,21.407,0,5.919,,,
ios,1,21.451,,3.420895576477051,63,134,0
anchor,2,21.465,2,0.0,,,
anchor,0,21.469,2,0.0,,,
ios,0,21.529,,4.04990816116333,27,141,0
anchor,3,21.595,0,3.33,,,
anchor,1,21.596,2,0.0,,,
ios,3,21.609,,3.339498281478882,0,141,0
anchor,2,21.636,0,3.977,,,
anchor,0,21.641,2,0.0,,,
ios,2,21.646,,4.07769775390625,0,141,0
anchor,2,21.789,5,0.0,,,
anchor,3,21.792,2,0.0,,,
anchor,1,21.803,0,5.68,,,
ios,1,21.81,,3.420895576477051,63,134,0
anchor,0,21.83,3,0.0,,,
ios,0,21.862,,4.16725492477417,27,141,0
anchor,2,21.96,0,3.672,,,
anchor,3,21.991,0,3.391,,,
anchor,1,21.992,2,0.0,,,
ios,3,22.004,,3.3776769638061523,0,141,0
anchor,0,22.01,3,0.0,,,
ios,0,22.022,,4.256980895996094,27,141,0
anchor,2,22.122,0,3.545,,,
anchor,0,22.181,2,0.0,,,
ios,2,22.183,,3.6542654037475586,0,141,0
anchor,3,22.188,2,0.0,,,
anchor,1,22.199,0,5.431,,,
ios,1,22.202,,3.420895576477051,63,134,0
anchor,2,22.284,0,3.381,,,
anchor,0,22.369,0,4.432,,,
anchor,3,22.387,0,3.48,,,
anchor,1,22.388,2,0.0,,,
ios,0,22.39,,4.429133892059326,-82,33,1
ios,3,22.43,,3.454939603805542,0,141,0
anchor,2,22.446,0,3.231,,,
anchor,0,22.55,0,4.465,,,
ios,0,22.557,,4.434256076812744,-82,33,0
anchor,3,22.584,2,0.0,,,
anchor,1,22.595,0,6.543,,,
anchor,2,22.599,2,0.0,,,
ios,1,22.634,,3.420895576477051,63,134,0
anchor,0,22.73,0,4.479,,,
ios,0,22.743,,4.459367275238037,-82,33,0
anchor,2,22.77,0,2.898,,,
anchor,3,22.773,2,0.0,,,
anchor,1,22.793,0,8.921,,,
ios,1,22.812,,3.420895576477051,63,134,0
anchor,0,22.909,0,4.559,,,
ios,0,22.92,,4.521780014038086,-82,33,0
anchor,2,22.931,0,2.729,,,
anchor,3,22.98,0,3.785,,,
anchor,1,22.981,2,0.0,,,
ios,2,22.997,,2.861731767654419,0,141,0
ios,3,23.004,,3.7827811241149902,70,-13,1
anchor,2,23.085,2,0.0,,,
anchor,0,23.09,3,0.0,,,
ios,0,23.102,,4.531338214874268,-82,33,0
anchor,3,23.178,2,0.0,,,
anchor,1,23.189,0,8.569,,,
ios,1,23.219,,3.420895576477051,63,134,0
anchor,2,23.256,0,2.485,,,
anchor,0,23.261,2,0.0,,,
ios,2,23.277,,2.485579252243042,41,135,1
anchor,3,23.377,0,6.65,,,
anchor,1,23.378,2,0.0,,,
ios,3,23.387,,6.642501354217529,58,-72,1
anchor,2,23.418,0,2.415,,,
anchor,0,23.451,0,4.699,,,
ios,2,23.461,,2.413029432296753,36,140,1
ios,0,23.49,,4.654057025909424,-82,33,0
anchor,2,23.57,5,0.0,,,
anchor,3,23.574,2,0.0,,,
anchor,1,23.585,0,5.769,,,
ios,1,23.597,,5.64138650894165,63,134,0
anchor,0,23.63,0,4.713,,,
ios,0,23.649,,4.690127849578857,-82,33,0
anchor,2,23.742,0,2.326,,,
ios,2,23.762,,2.3245906829833984,45,129,1
anchor,3,23.773,3,0.0,,,
anchor,1,23.774,2,0.0,,,
anchor,0,23.81,0,4.685,,,
ios,3,23.815,,3.7229182720184326,58,-72,0
ios,0,23.905,,4.683494567871094,-82,33,0
anchor,2,23.905,0,2.373,,,
anchor,3,23.961,2,0.0,,,
ios,2,23.973,,2.3728573322296143,65,125,1
anchor,0,23.98,5,0.0,,,
anchor,1,23.98,0,5.698,,,
ios,1,24.002,,5.682071208953857,63,134,0
anchor,2,24.066,0,2.453,,,
ios,2,24.071,,2.42128586769104,65,125,0
anchor,3,24.159,2,0.0,,,
anchor,1,24.169,5,0.0,,,
anchor,0,24.17,0,4.685,,,
anchor,2,24.228,0,2.56,,,
anchor,0,24.35,2,0.0,,,
anchor,3,24.366,3,0.0,,,
anchor,1,24.367,2,0.0,,,
anchor,2,24.39,0,2.659,,,
ios,0,24.398,,4.681611061096191,-82,33,0
ios,2,24.398,,2.508237361907959,65,125,0
ios,3,24.398,,4.126084804534912,58,-72,0
ios,2,24.398,,2.6023964881896973,65,125,0
anchor,0,24.53,0,4.343,,,
ios,0,24.537,,4.426525592803955,-82,33,0
anchor,2,24.552,0,2.734,,,
anchor,3,24.554,2,0.0,,,
ios,2,24.565,,2.683706283569336,65,125,0
anchor,1,24.575,0,5.473,,,
ios,1,24.663,,5.5059685707092285,63,134,0
anchor,2,24.705,2,0.0,,,
anchor,0,24.71,0,4.24,,,
ios,0,24.72,,4.302910804748535,-82,33,0
anchor,3,24.763,2,0.0,,,
anchor,1,24.764,2,0.0,,,
ios,3,24.809,,4.165616035461426,-33,-75,1
anchor,2,24.876,0,2.964,,,
anchor,0,24.881,2,0.0,,,
ios,2,24.882,,2.8853986263275146,65,125,0
anchor,3,24.96,2,0.0,,,
anchor,1,24.971,0,5.323,,,
ios,1,24.976,,5.361802577972412,63,134,0
anchor,2,25.028,2,0.0,,,
anchor,0,25.07,0,3.841,,,
ios,0,25.075,,3.9559872150421143,-82,33,0
anchor,3,25.149,2,0.0,,,
anchor,1,25.169,0,5.192,,,
ios,1,25.178,,5.246785640716553,63,134,0
anchor,2,25.2,2,0.0,,,
ios,2,25.223,,3.1330482959747314,65,125,0
anchor,0,25.249,0,3.658,,,
ios,0,25.276,,3.7607474327087402,-82,33,0
anchor,3,25.347,5,0.0,,,
anchor,2,25.353,2,0.0,,,
anchor,1,25.367,0,5.06,,,
ios,1,25.378,,5.122272491455078,63,134,0
anchor,0,25.43,0,3.508,,,
anchor,2,25.514,2,0.0,,,
anchor,3,25.545,2,0.0,,,
anchor,1,25.564,0,4.901,,,
ios,1,25.574,,4.975327014923096,63,134,0
anchor,0,25.61,0,3.297,,,
anchor,2,25.686,2,0.0,,,
anchor,3,25.743,2,0.0,,,
anchor,1,25.763,0,4.831,,,
ios,1,25.768,,4.877283573150635,63,134,0
anchor,0,25.79,0,3.109,,,
anchor,2,25.838,2,0.0,,,
anchor,3,25.941,2,0.0,,,
anchor,0,25.961,5,0.0,,,
anchor,1,25.961,0,4.784,,,
ios,1,25.972,,4.8147478103637695,63,134,0
anchor,2,26.001,2,0.0,,,
anchor,3,26.14,2,0.0,,,
anchor,0,26.141,2,0.0,,,
anchor,1,26.159,2,0.0,,,
anchor,2,26.163,2,0.0,,,
anchor,2,26.325,2,0.0,,,
anchor,0,26.33,0,2.753,,,
anchor,3,26.345,3,0.0,,,
anchor,1,26.347,2,0.0,,,
ios,3,26.38,,4.996208190917969,-33,-75,0
anchor,2,26.487,2,0.0,,,
anchor,0,26.51,0,2.696,,,
ios,0,26.515,,2.808873176574707,-82,33,0
anchor,3,26.535,2,0.0,,,
anchor,1,26.555,0,4.596,,,
ios,1,26.569,,4.6353936195373535,63,134,0
anchor,2,26.658,3,0.0,,,
anchor,0,26.69,0,2.504,,,
anchor,3,26.743,0,5.248,,,
anchor,1,26.744,2,0.0,,,
